long	lat	depth
-48.414610	-1.429830	-3.24
-48.414630	-1.429840	-3.14
-48.414650	-1.429840	-3.14
-48.414670	-1.429840	-3.24
-48.414690	-1.429850	-3.24
-48.414710	-1.429850	-3.24
-48.414730	-1.429860	-3.24
-48.414750	-1.429860	-3.24
-48.414770	-1.429860	-3.34
-48.414790	-1.429870	-3.34
-48.414800	-1.429870	-3.24
-48.414830	-1.429880	-3.34
-48.414850	-1.429880	-3.14
-48.414860	-1.429890	-3.24
-48.414880	-1.429900	-3.04
-48.414900	-1.429900	-2.94
-48.414920	-1.429910	-2.94
-48.414940	-1.429910	-2.94
-48.414960	-1.429920	-2.94
-48.414980	-1.429930	-2.94
-48.414990	-1.429930	-2.94
-48.415010	-1.429940	-3.04
-48.415030	-1.429940	-3.04
-48.415050	-1.429950	-3.04
-48.415080	-1.429950	-3.04
-48.415090	-1.429960	-3.04
-48.415110	-1.429960	-3.14
-48.415130	-1.429970	-2.94
-48.415150	-1.429970	-3.04
-48.415180	-1.429980	-2.94
-48.415190	-1.429980	-2.94
-48.415210	-1.429990	-2.94
-48.415230	-1.429990	-2.84
-48.415260	-1.430000	-2.74
-48.415270	-1.430000	-2.74
-48.415290	-1.430000	-2.74
-48.415310	-1.430000	-2.74
-48.415330	-1.430000	-2.74
-48.415420	-1.429850	-2.84
-48.415430	-1.429830	-2.84
-48.415430	-1.429810	-2.94
-48.415440	-1.429790	-2.94
-48.415450	-1.429760	-3.04
-48.415470	-1.429740	-3.04
-48.415480	-1.429720	-3.04
-48.415500	-1.429700	-3.04
-48.415510	-1.429690	-3.04
-48.415530	-1.429680	-3.04
-48.415550	-1.429680	-3.04
-48.415570	-1.429670	-2.94
-48.415590	-1.429660	-2.94
-48.415620	-1.429660	-3.04
-48.415640	-1.429650	-2.94
-48.415660	-1.429640	-2.94
-48.415680	-1.429630	-3.04
-48.415700	-1.429620	-2.94
-48.415720	-1.429600	-2.94
-48.415730	-1.429590	-3.04
-48.415740	-1.429570	-2.94
-48.415760	-1.429550	-2.94
-48.415770	-1.429530	-2.94
-48.415780	-1.429500	-3.04
-48.415790	-1.429480	-3.04
-48.415800	-1.429460	-3.14
-48.415810	-1.429440	-3.14
-48.415810	-1.429420	-3.14
-48.415810	-1.429400	-3.24
-48.415810	-1.429390	-3.14
-48.415800	-1.429370	-3.24
-48.415790	-1.429360	-3.14
-48.415770	-1.429350	-3.34
-48.415750	-1.429330	-3.24
-48.415730	-1.429320	-3.24
-48.415710	-1.429310	-3.24
-48.415690	-1.429300	-3.24
-48.415670	-1.429280	-3.24
-48.415650	-1.429270	-3.24
-48.415630	-1.429260	-3.24
-48.415610	-1.429250	-3.24
-48.415590	-1.429230	-3.24
-48.415570	-1.429220	-3.24
-48.415550	-1.429210	-3.24
-48.415530	-1.429200	-3.24
-48.415510	-1.429190	-3.14
-48.415500	-1.429180	-3.14
-48.415470	-1.429170	-3.14
-48.415460	-1.429160	-3.14
-48.415440	-1.429150	-3.14
-48.415420	-1.429140	-3.24
-48.415400	-1.429120	-3.14
-48.415380	-1.429110	-3.14
-48.415350	-1.429100	-3.14
-48.415340	-1.429100	-3.14
-48.415310	-1.429090	-3.24
-48.415290	-1.429080	-3.14
-48.415270	-1.429070	-3.14
-48.415250	-1.429060	-3.14
-48.415230	-1.429050	-3.54
-48.415210	-1.429040	-3.24
-48.415190	-1.429040	-3.14
-48.415170	-1.429030	-3.14
-48.415150	-1.429020	-3.14
-48.415130	-1.429020	-3.24
-48.415100	-1.429010	-3.34
-48.415080	-1.429010	-3.24
-48.415050	-1.429010	-3.24
-48.415030	-1.429000	-3.24
-48.415010	-1.429000	-3.24
-48.414990	-1.429000	-3.14
-48.414970	-1.428990	-3.04
-48.414940	-1.428990	-3.04
-48.414920	-1.428980	-3.04
-48.414900	-1.428980	-3.04
-48.414880	-1.428970	-3.04
-48.414860	-1.428960	-3.24
-48.414840	-1.428950	-3.64
-48.414820	-1.428950	-3.04
-48.414800	-1.428940	-3.04
-48.414780	-1.428940	-3.04
-48.414760	-1.428930	-3.14
-48.414740	-1.428930	-3.14
-48.414720	-1.428920	-3.14
-48.414690	-1.428920	-3.14
-48.414670	-1.428910	-3.14
-48.414650	-1.428910	-3.04
-48.414630	-1.428900	-3.04
-48.414600	-1.428890	-3.14
-48.414580	-1.428890	-3.14
-48.414560	-1.428880	-3.14
-48.414540	-1.428870	-3.04
-48.414510	-1.428870	-3.04
-48.414490	-1.428860	-3.04
-48.414470	-1.428850	-3.04
-48.414450	-1.428850	-3.04
-48.414430	-1.428840	-3.04
-48.414410	-1.428830	-3.04
-48.414390	-1.428820	-3.04
-48.414370	-1.428810	-3.14
-48.414350	-1.428810	-2.94
-48.414330	-1.428800	-2.94
-48.414310	-1.428790	-2.94
-48.414280	-1.428790	-2.94
-48.414260	-1.428780	-2.94
-48.414240	-1.428770	-3.14
-48.414220	-1.428770	-3.04
-48.414200	-1.428760	-3.04
-48.414180	-1.428760	-3.04
-48.414160	-1.428750	-3.14
-48.414130	-1.428750	-3.04
-48.414110	-1.428740	-3.04
-48.414090	-1.428730	-3.04
-48.414070	-1.428730	-2.94
-48.414050	-1.428720	-2.94
-48.414020	-1.428710	-2.94
-48.414000	-1.428710	-2.94
-48.413980	-1.428700	-2.94
-48.413960	-1.428700	-2.94
-48.413440	-1.428550	-2.84
-48.413410	-1.428550	-2.84
-48.413390	-1.428540	-2.94
-48.413370	-1.428530	-2.94
-48.413350	-1.428530	-2.94
-48.413330	-1.428520	-2.94
-48.413310	-1.428520	-2.94
-48.412480	-1.428470	-2.84
-48.412460	-1.428470	-2.64
-48.412430	-1.428470	-2.64
-48.412410	-1.428460	-2.64
-48.412390	-1.428460	-2.64
-48.412360	-1.428460	-2.64
-48.411640	-1.428000	-1.94
-48.411660	-1.427990	-1.84
-48.411680	-1.427980	-1.84
-48.411700	-1.427960	-1.64
-48.411710	-1.427940	-1.64
-48.411730	-1.427930	-1.44
-48.411750	-1.427910	-1.34
-48.411770	-1.427900	-1.24
-48.411790	-1.427880	-1.24
-48.411810	-1.427870	-1.14
-48.411830	-1.427870	-1.14
-48.411850	-1.427860	-1.14
-48.411870	-1.427860	-1.14
-48.411890	-1.427860	-1.24
-48.411910	-1.427850	-1.24
-48.411930	-1.427850	-1.34
-48.411960	-1.427850	-1.34
-48.411980	-1.427850	-1.34
-48.412000	-1.427850	-1.34
-48.412020	-1.427840	-1.34
-48.412040	-1.427840	-1.34
-48.412060	-1.427830	-1.44
-48.412080	-1.427830	-1.44
-48.412110	-1.427820	-1.54
-48.412130	-1.427810	-1.54
-48.412150	-1.427810	-1.54
-48.412170	-1.427800	-1.54
-48.412190	-1.427800	-1.54
-48.412220	-1.427800	-1.54
-48.412240	-1.427790	-1.54
-48.412260	-1.427790	-1.54
-48.412280	-1.427790	-1.54
-48.412310	-1.427790	-1.54
-48.412330	-1.427780	-1.54
-48.412350	-1.427780	-1.54
-48.412380	-1.427780	-1.54
-48.412400	-1.427780	-1.64
-48.412430	-1.427780	-1.54
-48.412450	-1.427780	-1.54
-48.412470	-1.427770	-1.64
-48.412500	-1.427770	-1.64
-48.412520	-1.427770	-1.64
-48.412550	-1.427770	-1.64
-48.412570	-1.427770	-1.64
-48.412600	-1.427770	-1.64
-48.412620	-1.427780	-1.74
-48.412650	-1.427780	-1.74
-48.412670	-1.427790	-1.74
-48.412690	-1.427790	-1.84
-48.412710	-1.427800	-1.84
-48.412730	-1.427800	-1.84
-48.412760	-1.427810	-1.94
-48.412780	-1.427820	-1.94
-48.412800	-1.427820	-1.94
-48.412820	-1.427820	-1.94
-48.412850	-1.427820	-1.94
-48.412870	-1.427820	-1.94
-48.412890	-1.427820	-1.94
-48.412920	-1.427820	-1.94
-48.412940	-1.427820	-1.94
-48.414450	-1.428130	-2.94
-48.414470	-1.428130	-2.94
-48.414490	-1.428130	-2.94
-48.414510	-1.428130	-2.94
-48.414540	-1.428130	-2.94
-48.414560	-1.428130	-2.94
-48.414580	-1.428130	-2.94
-48.414750	-1.428160	-2.94
-48.414780	-1.428160	-2.94
-48.414800	-1.428170	-2.94
-48.414820	-1.428170	-2.94
-48.414840	-1.428180	-2.94
-48.414860	-1.428180	-2.94
-48.414890	-1.428190	-2.94
-48.415060	-1.428220	-3.24
-48.415080	-1.428230	-3.14
-48.415100	-1.428230	-3.14
-48.415120	-1.428230	-3.14
-48.415150	-1.428240	-3.04
-48.415170	-1.428240	-3.04
-48.415190	-1.428250	-3.04
-48.415210	-1.428250	-3.14
-48.415230	-1.428250	-3.14
-48.415250	-1.428260	-3.04
-48.415280	-1.428260	-3.14
-48.415300	-1.428260	-3.04
-48.415320	-1.428270	-3.04
-48.415340	-1.428270	-3.14
-48.415360	-1.428270	-3.14
-48.415380	-1.428280	-3.04
-48.415410	-1.428280	-3.14
-48.415430	-1.428290	-3.24
-48.415450	-1.428290	-3.24
-48.415480	-1.428300	-3.14
-48.415500	-1.428300	-3.14
-48.415520	-1.428310	-3.24
-48.415540	-1.428310	-3.24
-48.415560	-1.428320	-3.24
-48.415580	-1.428320	-3.24
-48.415600	-1.428330	-3.34
-48.415620	-1.428330	-3.34
-48.415650	-1.428340	-3.14
-48.415670	-1.428340	-3.24
-48.415690	-1.428340	-3.24
-48.415710	-1.428350	-3.24
-48.415740	-1.428350	-3.24
-48.415760	-1.428360	-3.24
-48.415780	-1.428360	-3.24
-48.415800	-1.428370	-3.34
-48.415820	-1.428370	-3.34
-48.415850	-1.428380	-3.24
-48.415870	-1.428380	-3.34
-48.415890	-1.428390	-3.34
-48.415910	-1.428390	-3.34
-48.415930	-1.428400	-3.54
-48.415950	-1.428400	-3.34
-48.415970	-1.428410	-3.44
-48.416000	-1.428410	-3.34
-48.416020	-1.428420	-3.44
-48.416040	-1.428420	-3.34
-48.416060	-1.428420	-3.34
-48.416080	-1.428430	-3.44
-48.416100	-1.428430	-3.34
-48.416130	-1.428440	-3.34
-48.416150	-1.428440	-3.34
-48.416170	-1.428440	-3.34
-48.416190	-1.428450	-3.34
-48.416210	-1.428450	-3.34
-48.416230	-1.428450	-3.44
-48.416260	-1.428450	-3.44
-48.416280	-1.428450	-3.34
-48.416300	-1.428450	-3.34
-48.416320	-1.428450	-3.34
-48.416340	-1.428450	-3.34
-48.416370	-1.428450	-3.34
-48.416390	-1.428450	-3.24
-48.416410	-1.428450	-3.24
-48.416430	-1.428460	-3.34
-48.416460	-1.428460	-3.34
-48.416480	-1.428460	-3.34
-48.416500	-1.428460	-3.34
-48.416520	-1.428460	-3.34
-48.416540	-1.428470	-3.34
-48.416560	-1.428470	-3.44
-48.416590	-1.428470	-3.34
-48.416610	-1.428470	-3.34
-48.416630	-1.428470	-3.34
-48.416650	-1.428480	-3.34
-48.416670	-1.428480	-3.44
-48.416690	-1.428480	-3.34
-48.416720	-1.428480	-3.34
-48.416740	-1.428480	-3.34
-48.416760	-1.428480	-3.34
-48.416780	-1.428480	-3.34
-48.416810	-1.428480	-3.24
-48.416830	-1.428470	-3.34
-48.416850	-1.428470	-3.24
-48.416870	-1.428460	-3.34
-48.416890	-1.428450	-3.34
-48.416910	-1.428440	-3.34
-48.416930	-1.428440	-3.34
-48.416950	-1.428430	-3.44
-48.416970	-1.428420	-3.34
-48.416990	-1.428420	-3.34
-48.417020	-1.428410	-3.34
-48.417030	-1.428400	-3.44
-48.417060	-1.428390	-3.44
-48.417080	-1.428390	-3.34
-48.417100	-1.428380	-3.24
-48.417120	-1.428370	-3.34
-48.417140	-1.428360	-3.34
-48.417160	-1.428350	-3.24
-48.417170	-1.428340	-3.34
-48.417190	-1.428330	-3.44
-48.417210	-1.428310	-3.34
-48.417220	-1.428300	-3.44
-48.417240	-1.428290	-3.34
-48.417260	-1.428270	-3.44
-48.417280	-1.428260	-3.34
-48.417300	-1.428240	-3.34
-48.417320	-1.428230	-3.34
-48.417330	-1.428220	-3.34
-48.417350	-1.428210	-3.34
-48.417370	-1.428190	-3.34
-48.417380	-1.428180	-3.34
-48.417410	-1.428170	-3.34
-48.417420	-1.428150	-3.44
-48.417440	-1.428140	-3.44
-48.417460	-1.428130	-3.34
-48.417480	-1.428120	-3.44
-48.417500	-1.428100	-3.34
-48.417510	-1.428090	-3.44
-48.417530	-1.428080	-3.64
-48.417550	-1.428060	-3.44
-48.417570	-1.428050	-3.34
-48.417590	-1.428030	-3.34
-48.417610	-1.428020	-3.34
-48.417630	-1.428010	-3.44
-48.417640	-1.428000	-3.54
-48.417660	-1.427990	-3.44
-48.417670	-1.427970	-3.34
-48.417680	-1.427960	-3.44
-48.417690	-1.427940	-3.64
-48.417700	-1.427920	-3.44
-48.417700	-1.427900	-3.44
-48.417700	-1.427890	-3.44
-48.417700	-1.427870	-3.44
-48.417690	-1.427850	-3.54
-48.417680	-1.427840	-3.44
-48.417660	-1.427830	-3.74
-48.417650	-1.427810	-3.44
-48.417630	-1.427800	-3.34
-48.417610	-1.427800	-3.34
-48.417590	-1.427790	-3.54
-48.417570	-1.427780	-3.34
-48.417540	-1.427770	-3.44
-48.417530	-1.427760	-3.44
-48.417510	-1.427750	-3.44
-48.417490	-1.427740	-3.34
-48.417470	-1.427730	-3.34
-48.417450	-1.427720	-3.44
-48.417430	-1.427710	-3.44
-48.417410	-1.427700	-3.54
-48.417390	-1.427690	-3.44
-48.417370	-1.427680	-3.44
-48.417350	-1.427670	-3.44
-48.417330	-1.427660	-3.34
-48.417310	-1.427650	-3.44
-48.417290	-1.427650	-3.44
-48.417270	-1.427640	-3.44
-48.417250	-1.427630	-3.44
-48.417230	-1.427620	-3.44
-48.417210	-1.427610	-3.54
-48.417190	-1.427600	-3.44
-48.417180	-1.427590	-3.44
-48.417160	-1.427590	-3.34
-48.417140	-1.427580	-3.44
-48.417110	-1.427570	-3.54
-48.417090	-1.427560	-3.34
-48.417080	-1.427550	-3.44
-48.417060	-1.427540	-3.44
-48.417040	-1.427530	-3.44
-48.417020	-1.427520	-3.44
-48.417000	-1.427510	-3.44
-48.416980	-1.427500	-3.44
-48.416960	-1.427490	-3.34
-48.416940	-1.427490	-3.34
-48.416920	-1.427480	-3.34
-48.416900	-1.427470	-3.34
-48.416880	-1.427470	-3.84
-48.416860	-1.427460	-3.34
-48.416840	-1.427450	-3.34
-48.416820	-1.427450	-3.34
-48.416800	-1.427440	-3.44
-48.416770	-1.427430	-3.34
-48.416750	-1.427430	-3.34
-48.416730	-1.427420	-3.34
-48.416710	-1.427410	-3.34
-48.416690	-1.427400	-3.34
-48.416670	-1.427390	-3.34
-48.416650	-1.427390	-3.04
-48.416630	-1.427380	-3.24
-48.416620	-1.427370	-3.24
-48.416600	-1.427360	-3.24
-48.416580	-1.427360	-3.34
-48.416550	-1.427350	-3.34
-48.416540	-1.427340	-3.54
-48.416520	-1.427340	-3.34
-48.416490	-1.427330	-3.34
-48.416470	-1.427320	-3.34
-48.416450	-1.427320	-3.34
-48.416440	-1.427310	-3.24
-48.416420	-1.427310	-3.34
-48.416400	-1.427300	-3.24
-48.416380	-1.427290	-3.24
-48.416360	-1.427290	-3.04
-48.416340	-1.427280	-3.34
-48.416320	-1.427280	-3.24
-48.416300	-1.427270	-3.14
-48.416270	-1.427270	-3.24
-48.416250	-1.427260	-3.34
-48.416230	-1.427260	-3.34
-48.416210	-1.427250	-3.34
-48.416190	-1.427240	-3.34
-48.416170	-1.427240	-3.24
-48.416150	-1.427230	-3.34
-48.416130	-1.427230	-3.24
-48.416110	-1.427220	-3.24
-48.416090	-1.427220	-3.24
-48.416060	-1.427210	-3.34
-48.416040	-1.427200	-3.24
-48.416020	-1.427200	-3.24
-48.416000	-1.427190	-3.24
-48.415980	-1.427190	-3.24
-48.415960	-1.427190	-3.24
-48.415940	-1.427180	-3.24
-48.415920	-1.427180	-3.24
-48.415900	-1.427180	-3.24
-48.415870	-1.427170	-3.14
-48.415850	-1.427170	-3.24
-48.415830	-1.427170	-3.24
-48.415810	-1.427160	-3.24
-48.415780	-1.427160	-3.24
-48.415760	-1.427160	-3.24
-48.415740	-1.427160	-3.24
-48.415720	-1.427150	-3.14
-48.415710	-1.427150	-3.24
-48.415680	-1.427140	-3.14
-48.415660	-1.427140	-3.04
-48.415640	-1.427140	-3.04
-48.415620	-1.427130	-3.04
-48.415600	-1.427120	-3.14
-48.415580	-1.427120	-3.34
-48.415560	-1.427110	-3.34
-48.415540	-1.427110	-3.34
-48.415520	-1.427100	-3.24
-48.415500	-1.427100	-3.24
-48.415480	-1.427090	-3.14
-48.415460	-1.427080	-3.14
-48.415440	-1.427080	-3.14
-48.415420	-1.427070	-3.04
-48.415400	-1.427070	-3.14
-48.415380	-1.427060	-3.14
-48.415360	-1.427050	-3.04
-48.415340	-1.427050	-3.04
-48.415320	-1.427040	-2.94
-48.415300	-1.427040	-3.04
-48.415280	-1.427030	-3.04
-48.415260	-1.427020	-3.04
-48.415240	-1.427020	-3.04
-48.415210	-1.427010	-3.04
-48.415190	-1.427010	-3.04
-48.415170	-1.427000	-2.94
-48.415150	-1.427000	-3.04
-48.415130	-1.426990	-3.04
-48.415110	-1.426990	-2.94
-48.415090	-1.426990	-3.04
-48.415070	-1.426980	-3.04
-48.415050	-1.426980	-2.94
-48.415030	-1.426970	-2.94
-48.415010	-1.426970	-2.94
-48.414990	-1.426970	-2.94
-48.414970	-1.426960	-2.94
-48.414950	-1.426960	-2.94
-48.414790	-1.426920	-3.14
-48.414770	-1.426910	-2.94
-48.414750	-1.426910	-2.84
-48.414730	-1.426900	-2.84
-48.414700	-1.426900	-2.84
-48.414680	-1.426890	-2.84
-48.414660	-1.426890	-2.84
-48.413910	-1.426750	-2.74
-48.413890	-1.426750	-2.74
-48.413870	-1.426750	-2.74
-48.413850	-1.426740	-2.74
-48.413830	-1.426740	-2.74
-48.413810	-1.426740	-2.74
-48.408800	-1.425750	-3.14
-48.408780	-1.425750	-3.04
-48.408760	-1.425750	-3.04
-48.408740	-1.425740	-3.14
-48.408720	-1.425740	-3.04
-48.408690	-1.425740	-2.94
-48.408680	-1.425740	-3.14
-48.408660	-1.425730	-2.94
-48.408640	-1.425730	-3.04
-48.408620	-1.425730	-2.94
-48.408600	-1.425730	-2.84
-48.408580	-1.425730	-2.84
-48.408560	-1.425720	-2.84
-48.408530	-1.425720	-2.84
-48.408520	-1.425720	-2.84
-48.408440	-1.425710	-2.94
-48.408420	-1.425710	-3.44
-48.408400	-1.425710	-3.44
-48.408380	-1.425710	-3.04
-48.408360	-1.425700	-2.84
-48.408330	-1.425700	-3.04
-48.408310	-1.425700	-3.04
-48.408290	-1.425700	-2.94
-48.408260	-1.425690	-3.24
-48.408240	-1.425690	-3.24
-48.408220	-1.425690	-3.24
-48.408200	-1.425680	-2.94
-48.408180	-1.425680	-3.04
-48.408160	-1.425680	-3.24
-48.408140	-1.425680	-3.44
-48.408120	-1.425670	-3.04
-48.408100	-1.425670	-3.34
-48.408080	-1.425670	-2.94
-48.408060	-1.425660	-3.04
-48.408040	-1.425660	-3.04
-48.408020	-1.425660	-3.54
-48.408000	-1.425650	-3.34
-48.407980	-1.425650	-2.94
-48.407960	-1.425650	-3.14
-48.407940	-1.425650	-3.14
-48.407920	-1.425640	-3.44
-48.407900	-1.425640	-3.24
-48.407880	-1.425640	-3.14
-48.407850	-1.425640	-2.94
-48.407830	-1.425630	-3.24
-48.407810	-1.425630	-2.94
-48.407790	-1.425630	-2.84
-48.407770	-1.425630	-2.84
-48.407750	-1.425620	-2.74
-48.407720	-1.425620	-3.14
-48.407710	-1.425620	-3.14
-48.407690	-1.425610	-2.84
-48.407660	-1.425610	-3.34
-48.407640	-1.425610	-3.24
-48.407620	-1.425600	-2.84
-48.407590	-1.425600	-2.94
-48.407570	-1.425600	-2.94
-48.407550	-1.425600	-3.14
-48.407530	-1.425590	-2.84
-48.407500	-1.425590	-2.94
-48.407480	-1.425580	-3.14
-48.407460	-1.425580	-2.94
-48.407440	-1.425570	-2.94
-48.407420	-1.425570	-3.14
-48.407400	-1.425570	-2.94
-48.407380	-1.425560	-3.24
-48.407360	-1.425560	-2.84
-48.407330	-1.425550	-2.84
-48.407310	-1.425550	-2.94
-48.407290	-1.425550	-3.04
-48.407270	-1.425540	-2.94
-48.407250	-1.425540	-3.24
-48.407230	-1.425540	-3.14
-48.407210	-1.425530	-2.94
-48.407180	-1.425530	-2.84
-48.407160	-1.425530	-2.84
-48.407140	-1.425530	-3.04
-48.407120	-1.425520	-2.94
-48.407100	-1.425520	-2.94
-48.407080	-1.425520	-2.94
-48.407060	-1.425520	-2.94
-48.407030	-1.425510	-2.84
-48.407010	-1.425510	-2.84
-48.406990	-1.425510	-2.94
-48.406970	-1.425510	-2.94
-48.406940	-1.425500	-2.84
-48.406920	-1.425500	-2.84
-48.406900	-1.425490	-2.74
-48.406880	-1.425490	-2.84
-48.406860	-1.425480	-2.84
-48.406840	-1.425480	-2.84
-48.406820	-1.425470	-2.84
-48.406800	-1.425470	-3.24
-48.406780	-1.425460	-3.14
-48.406760	-1.425450	-3.04
-48.406740	-1.425450	-2.84
-48.406720	-1.425440	-3.04
-48.406690	-1.425440	-2.94
-48.406670	-1.425430	-2.94
-48.406660	-1.425430	-2.94
-48.406630	-1.425420	-2.94
-48.406610	-1.425420	-2.94
-48.406590	-1.425420	-3.24
-48.406570	-1.425420	-3.04
-48.406540	-1.425420	-2.94
-48.406520	-1.425410	-2.94
-48.406500	-1.425410	-2.94
-48.406480	-1.425410	-2.94
-48.406460	-1.425410	-2.94
-48.406440	-1.425400	-3.24
-48.406420	-1.425400	-3.04
-48.406400	-1.425400	-2.84
-48.406380	-1.425390	-2.84
-48.406360	-1.425390	-2.84
-48.406340	-1.425390	-2.94
-48.406310	-1.425380	-2.84
-48.406290	-1.425380	-2.94
-48.406270	-1.425370	-2.74
-48.406250	-1.425370	-3.14
-48.406230	-1.425360	-2.74
-48.406210	-1.425360	-2.64
-48.406180	-1.425350	-2.74
-48.406160	-1.425350	-2.64
-48.406140	-1.425340	-2.94
-48.406120	-1.425340	-2.84
-48.406090	-1.425330	-2.64
-48.406070	-1.425330	-2.64
-48.406050	-1.425320	-2.54
-48.406030	-1.425320	-2.74
-48.406010	-1.425310	-2.54
-48.405990	-1.425300	-2.64
-48.405970	-1.425300	-2.64
-48.405950	-1.425290	-2.84
-48.405930	-1.425290	-2.84
-48.405910	-1.425290	-2.64
-48.405900	-1.425290	-2.74
-48.405880	-1.425290	-2.64
-48.405860	-1.425300	-2.54
-48.405850	-1.425300	-2.64
-48.405830	-1.425320	-2.64
-48.405830	-1.425330	-2.74
-48.405820	-1.425340	-2.74
-48.405820	-1.425360	-2.54
-48.405820	-1.425380	-2.74
-48.405830	-1.425400	-2.64
-48.405830	-1.425430	-2.74
-48.405830	-1.425450	-2.74
-48.405830	-1.425460	-2.84
-48.405830	-1.425490	-2.54
-48.405820	-1.425510	-2.54
-48.405820	-1.425530	-2.64
-48.405810	-1.425550	-2.94
-48.405810	-1.425570	-2.54
-48.405800	-1.425590	-2.64
-48.405790	-1.425600	-2.94
-48.405780	-1.425620	-2.84
-48.405770	-1.425640	-2.74
-48.405760	-1.425660	-2.74
-48.405760	-1.425680	-2.74
-48.405750	-1.425700	-2.64
-48.405750	-1.425720	-2.64
-48.405750	-1.425740	-2.74
-48.405750	-1.425760	-2.74
-48.405750	-1.425780	-2.74
-48.405760	-1.425800	-2.64
-48.405770	-1.425820	-2.74
-48.405780	-1.425830	-2.74
-48.405800	-1.425850	-2.64
-48.405810	-1.425860	-2.64
-48.405820	-1.425860	-2.74
-48.405840	-1.425860	-3.04
-48.405860	-1.425860	-2.74
-48.405890	-1.425860	-2.74
-48.405910	-1.425860	-2.74
-48.405930	-1.425850	-2.74
-48.405950	-1.425850	-2.74
-48.405970	-1.425850	-2.74
-48.405990	-1.425850	-2.74
-48.406010	-1.425850	-2.74
-48.406030	-1.425860	-2.74
-48.406050	-1.425860	-2.74
-48.406080	-1.425860	-2.84
-48.406100	-1.425870	-2.74
-48.406120	-1.425880	-2.74
-48.406140	-1.425880	-2.74
-48.406160	-1.425890	-2.84
-48.406180	-1.425890	-2.74
-48.406200	-1.425900	-2.94
-48.406220	-1.425910	-2.74
-48.406240	-1.425910	-2.74
-48.406270	-1.425920	-2.74
-48.406290	-1.425930	-2.74
-48.406300	-1.425930	-2.74
-48.406330	-1.425940	-2.74
-48.406350	-1.425940	-2.94
-48.406370	-1.425950	-3.04
-48.406390	-1.425950	-2.84
-48.406410	-1.425950	-2.74
-48.406440	-1.425950	-2.74
-48.406460	-1.425960	-3.04
-48.406480	-1.425960	-3.14
-48.406500	-1.425960	-2.94
-48.406520	-1.425970	-2.94
-48.406550	-1.425970	-2.94
-48.406570	-1.425970	-2.94
-48.406590	-1.425970	-2.74
-48.406610	-1.425980	-2.84
-48.406630	-1.425980	-2.74
-48.406650	-1.425990	-2.74
-48.406680	-1.425990	-2.84
-48.406700	-1.426000	-3.14
-48.406720	-1.426010	-2.94
-48.406740	-1.426010	-2.84
-48.406760	-1.426020	-2.94
-48.406780	-1.426030	-2.74
-48.406800	-1.426040	-2.84
-48.406820	-1.426050	-2.94
-48.406840	-1.426060	-2.94
-48.406860	-1.426070	-2.74
-48.406880	-1.426080	-2.74
-48.406900	-1.426090	-2.94
-48.406920	-1.426100	-2.64
-48.406940	-1.426110	-2.74
-48.406960	-1.426110	-2.64
-48.406980	-1.426120	-2.84
-48.407000	-1.426130	-2.74
-48.407020	-1.426140	-2.74
-48.407040	-1.426150	-2.64
-48.407060	-1.426160	-2.84
-48.407080	-1.426160	-2.84
-48.407110	-1.426170	-2.94
-48.407130	-1.426170	-2.74
-48.407150	-1.426180	-2.94
-48.407170	-1.426180	-2.84
-48.407190	-1.426190	-2.84
-48.407210	-1.426190	-2.84
-48.407240	-1.426190	-3.04
-48.407260	-1.426200	-2.84
-48.407280	-1.426200	-2.94
-48.407300	-1.426210	-2.74
-48.407320	-1.426210	-3.04
-48.407340	-1.426210	-2.64
-48.407360	-1.426210	-2.74
-48.407380	-1.426220	-2.94
-48.407400	-1.426220	-2.74
-48.407420	-1.426220	-2.84
-48.407440	-1.426220	-3.14
-48.407470	-1.426230	-2.84
-48.407490	-1.426230	-3.04
-48.407510	-1.426230	-2.74
-48.407530	-1.426240	-2.84
-48.407550	-1.426240	-2.94
-48.407570	-1.426240	-3.04
-48.407590	-1.426250	-3.14
-48.407620	-1.426250	-3.04
-48.407640	-1.426260	-2.74
-48.407660	-1.426260	-2.84
-48.407680	-1.426270	-2.74
-48.407700	-1.426270	-2.84
-48.407720	-1.426280	-2.74
-48.407750	-1.426280	-2.84
-48.407760	-1.426290	-3.04
-48.407780	-1.426300	-3.14
-48.407810	-1.426300	-3.04
-48.407830	-1.426310	-2.84
-48.407850	-1.426320	-3.14
-48.407870	-1.426330	-3.34
-48.407890	-1.426330	-3.04
-48.407910	-1.426340	-2.84
-48.407930	-1.426350	-2.84
-48.407950	-1.426350	-2.84
-48.407980	-1.426360	-3.14
-48.408000	-1.426360	-2.94
-48.408020	-1.426370	-2.94
-48.408040	-1.426370	-2.84
-48.408060	-1.426370	-3.14
-48.408080	-1.426380	-2.94
-48.408100	-1.426380	-2.84
-48.408130	-1.426380	-3.14
-48.408150	-1.426380	-2.94
-48.408170	-1.426380	-2.84
-48.408190	-1.426390	-3.24
-48.408220	-1.426390	-2.84
-48.408240	-1.426400	-2.84
-48.408260	-1.426400	-2.84
-48.408280	-1.426410	-2.64
-48.408290	-1.426430	-2.74
-48.408310	-1.426440	-2.64
-48.408320	-1.426450	-2.74
-48.408330	-1.426470	-2.64
-48.408340	-1.426490	-2.64
-48.408340	-1.426510	-2.54
-48.408340	-1.426520	-2.54
-48.408340	-1.426540	-2.64
-48.408330	-1.426560	-2.64
-48.408320	-1.426570	-2.74
